" ID","Item title","Final URL","Image URL","Item subtitle","Item description","Item category",Price,"Contextual keywords","Item address"
8307811,"Fiat 500c C 1.3 Multijet",https://www.autounica.com/it/fiat/500c-c-1-3-multijet-lounge-neopate-pelle-sens-97-000-km_4519.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307811_O_5993fe6730e53.jpg,"Da Autounica a Brescia","Fiat 500c C 1.3 Multijet",Fiat,"8,900 EUR","""97.813 Km; Novembre 2009; Diesel; 55KW / 75CV; Manuale; Nero metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307783,"Chevrolet Orlando 2.0",https://www.autounica.com/it/chevrolet/orlando-2-0-diesel-ltz-7-posti-navi-sens-uniprop-77-000-km_4520.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307783_O_5993fd3463782.jpg,"Da Autounica a Brescia","Chevrolet Orlando 2.0",Chevrolet,"12,900 EUR","""77.316 Km; Maggio 2011; Diesel; 120KW / 163CV; Manuale; Grigio metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307719,"Audi A3 Spb 2.0 Tdi",https://www.autounica.com/it/audi/a3-spb-2-0-tdi-s-tronic-attraction-aut-pelle-navi-led_4521.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307719_O_5993f9e4b9026.jpg,"Da Autounica a Brescia","Audi A3 Spb 2.0 Tdi",Audi,"17,900 EUR","""114.007 Km; Agosto 2013; Diesel; 110KW / 150CV; Automatico; Argento metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307728,"Audi A4 2.0 Tdi Avant",https://www.autounica.com/it/audi/a4-2-0-tdi-avant-navi-cerchi-solo-138-000-km_4522.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307728_O_5993fa75d1e76.jpg,"Da Autounica a Brescia","Audi A4 2.0 Tdi Avant",Audi,"7,900 EUR","""138.539 Km; Giugno 2005; Diesel; 103KW / 140CV; Manuale; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307746,"Audi Q3 2.0 Tdi Quattro",https://www.autounica.com/it/audi/q3-2-0-tdi-quattro-s-tronic-4x4-aut-navi-xenon-sens_4523.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307746_O_5993fb607ad94.jpg,"Da Autounica a Brescia","Audi Q3 2.0 Tdi Quattro",Audi,"22,900 EUR","""114.142 Km; Settembre 2012; Diesel; 130KW / 177CV; Automatico; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307747,"Audi Q3 2.0 Tdi Quattro",https://www.autounica.com/it/audi/q3-2-0-tdi-quattro-s-tronic-4x4-aut-xenon-28-000-km_4524.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307747_O_5993fb87e850c.jpg,"Da Autounica a Brescia","Audi Q3 2.0 Tdi Quattro",Audi,"29,900 EUR","""28.752 Km; Settembre 2015; Diesel; 110KW / 150CV; Automatico; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307789,"Citroen C4 Cactus Blue",https://www.autounica.com/it/citroen/c4-cactus-blue-hdi-feel-navi-tetto-led-sens-solo-42-000-km_4525.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307789_O_5993fd90a1483.jpg,"Da Autounica a Brescia","Citroen C4 Cactus Blue",Citroen,"12,900 EUR","""42.941 Km; Gennaio 2015; Diesel; 73KW / 99CV; Manuale; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307791,"Daihatsu Sirion 1.3 16v",https://www.autounica.com/it/daihatsu/sirion-1-3-16v-autom-gpl-cerchi-14-clima-solo-77-000-km_4526.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307791_O_5993fdb951b93.jpg,"Da Autounica a Brescia","Daihatsu Sirion 1.3 16v",Daihatsu,"5,900 EUR","""77.433 Km; Settembre 2007; Benzina/GPL; 64KW / 87CV; Automatico; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307749,"Audi Q5 2.0 Tdi Quattro",https://www.autounica.com/it/audi/q5-2-0-tdi-quattro-4x4-sens-cerchi-17-cruise_4527.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307749_O_5993fba662b6e.jpg,"Da Autounica a Brescia","Audi Q5 2.0 Tdi Quattro",Audi,"18,900 EUR","""120.620 Km; Aprile 2010; Diesel; 105KW / 143CV; Manuale; Nero metallizzato; Grigio - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307718,"Audi A2 1.4 Tdi",https://www.autounica.com/it/audi/a2-1-4-tdi-neopatentati-tetto-sens-solo-126-000-km_4528.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307718_O_5993f98f56404.jpg,"Da Autounica a Brescia","Audi A2 1.4 Tdi",Audi,"4,900 EUR","""126.580 Km; Gennaio 2002; Diesel; 55KW / 75CV; Manuale; Nero pastello; Grigio - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307757,"Bmw 120 D 5 Porte Eletta",https://www.autounica.com/it/bmw/120-d-5-porte-eletta-cerchi-start-stop-solo-116-000-km_4529.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307757_O_5993fc3e98600.jpg,"Da Autounica a Brescia","Bmw 120 D 5 Porte Eletta",Bmw,"8,900 EUR","""116.511 Km; Marzo 2008; Diesel; 145KW / 197CV; Manuale; Grigio scuro metalli; Grigio - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307776,"Bmw I3 I3 Rex Uniprop",https://www.autounica.com/it/bmw/i3-i3-rex-uniprop-navi-cerchi-20-full-led-41-000-km_4530.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307776_O_5993fcb6af8ff.jpg,"Da Autounica a Brescia","Bmw I3 I3 Rex Uniprop",Bmw,"34,900 EUR","""41.836 Km; Maggio 2014; Elettrica/Benzina; 125KW / 170CV; Automatico; Grigio scuro metalli; Grigio - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307769,"Bmw 420 D Cabrio Modern",https://www.autounica.com/it/bmw/420-d-cabrio-modern-pelle-navi-autom-sens-bixenon-led_4531.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307769_O_5993fc89a8e52.jpg,"Da Autounica a Brescia","Bmw 420 D Cabrio Modern",Bmw,"31,900 EUR","""142.224 Km; Aprile 2014; Diesel; 135KW / 184CV; Automatico; Blu metallizzato; Beige - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307795,"Fiat 500 1.3 Multijet",https://www.autounica.com/it/fiat/500-1-3-multijet-lounge-neopatenta-tetto-pelle-marrone_4532.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307795_O_5993fdec9c77e.jpg,"Da Autounica a Brescia","Fiat 500 1.3 Multijet",Fiat,"6,500 EUR","""127.091 Km; Settembre 2008; Diesel; 55KW / 75CV; Manuale; Verde pastello; Marrone - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307849,"Mazda 3 2.2 Skyactiv-d",https://www.autounica.com/it/mazda/3-2-2-skyactiv-d-exceed-navi-xenon-sens-cerchi-18-_4533.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307849_O_599400e69fdb1.jpg,"Da Autounica a Brescia","Mazda 3 2.2 Skyactiv-d",Mazda,"16,900 EUR","""92.926 Km; Aprile 2015; Diesel; 110KW / 150CV; Manuale; Bianco pastello; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307902,"Mini Cooper D 1.6 16v",https://www.autounica.com/it/mini/cooper-d-1-6-16v-cooper-d-pepper-autom-cruise-crono-taglian_4534.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307902_O_599405aadabdf.jpg,"Da Autounica a Brescia","Mini Cooper D 1.6 16v",Mini,"7,900 EUR","""150.317 Km; Settembre 2007; Diesel; 80KW / 109CV; Automatico; Bianco pastello; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307913,"Mini Countryman Cooper S",https://www.autounica.com/it/mini/countryman-cooper-s-all4-4x4-aut-navi-pelle-navi-sens-xenon_4535.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307913_O_5994061f23fe0.jpg,"Da Autounica a Brescia","Mini Countryman Cooper S",Mini,"17,900 EUR","""96.648 Km; Febbraio 2011; Benzina; 135KW / 184CV; Automatico; Bianco pastello; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307845,"Hyundai I40 Wagon 1.7",https://www.autounica.com/it/hyundai/i40-wagon-1-7-crdi-comfort-led-sens-cruise-62-000-km_4536.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307845_O_5994009bece64.jpg,"Da Autounica a Brescia","Hyundai I40 Wagon 1.7",Hyundai,"14,900 EUR","""62.759 Km; Febbraio 2013; Diesel; 100KW / 136CV; Manuale; Antracite metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307892,"Mercedes-benz Cla 220 Cdi",https://www.autounica.com/it/mercedes-benz/cla-220-cdi-automatic-executive-aut-pelle-navi-tetto-telec_4537.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307892_O_599404fe9523c.jpg,"Da Autounica a Brescia","Mercedes-benz Cla 220 Cdi",Mercedes-benz,"23,900 EUR","""132.720 Km; Agosto 2013; Diesel; 125KW / 170CV; Automatico; Antracite metallizza; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307832,"Ford B-max 1.6 Powershift",https://www.autounica.com/it/ford/b-max-1-6-powershift-titanium-aut-tetto-telecam-sens_4538.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307832_O_5993ff7c45f4c.jpg,"Da Autounica a Brescia","Ford B-max 1.6 Powershift",Ford,"10,900 EUR","""75.473 Km; Marzo 2013; Benzina; 77KW / 105CV; Automatico; champagne metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307833,"Ford C-max 1.8 Tdci Ghia",https://www.autounica.com/it/ford/c-max-1-8-tdci-ghia-sensori-cruise-cerchi-clima-bi-zona_4539.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307833_O_5993ffb7cb66d.jpg,"Da Autounica a Brescia","Ford C-max 1.8 Tdci Ghia",Ford,"4,500 EUR","""155.933 Km; Marzo 2006; Diesel; 85KW / 116CV; Manuale; Azzurro metallizzato; Nero - Alcantara""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307896,"Mercedes-benz Slk 200",https://www.autounica.com/it/mercedes-benz/slk-200-kompressor-cabrio-pelle-cruise-solo-120-000-km_4540.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307896_O_5994053ce44ff.jpg,"Da Autounica a Brescia","Mercedes-benz Slk 200",Mercedes-benz,"11,900 EUR","""120.641 Km; Gennaio 2007; Benzina; 120KW / 163CV; Manuale; Nero metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307851,"Mercedes-benz A 160 Cdi 5",https://www.autounica.com/it/mercedes-benz/a-160-cdi-5-porte-automatica-neopatentati-cruise_4541.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307851_O_59940113bb1ce.jpg,"Da Autounica a Brescia","Mercedes-benz A 160 Cdi 5",Mercedes-benz,"7,900 EUR","""148.186 Km; Marzo 2011; Diesel; 60KW / 82CV; Automatico; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307883,"Mercedes-benz B 200 Cdi",https://www.autounica.com/it/mercedes-benz/b-200-cdi-sport-aut-pelle-cruise-bluetooth-cerchi-17-_4542.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307883_O_599404294b697.jpg,"Da Autounica a Brescia","Mercedes-benz B 200 Cdi",Mercedes-benz,"9,900 EUR","""142.738 Km; Settembre 2008; Diesel; 103KW / 140CV; Automatico; Nero metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307888,"Mercedes-benz Cla 180",https://www.autounica.com/it/mercedes-benz/cla-180-sport-pelle-navi-telecam-bixenon-27-000-km_4543.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307888_O_599404af02eb0.jpg,"Da Autounica a Brescia","Mercedes-benz Cla 180",Mercedes-benz,"24,900 EUR","""27.270 Km; Marzo 2014; Benzina; 90KW / 122CV; Manuale; Nero metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307898,"Mini Clubman 1.6 16v",https://www.autounica.com/it/mini/clubman-1-6-16v-cooper-s-pelle-cerchi-17-xenon-start-stop_4544.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307898_O_5994055d55ac9.jpg,"Da Autounica a Brescia","Mini Clubman 1.6 16v",Mini,"9,900 EUR","""123.100 Km; Giugno 2010; Benzina; 128KW / 174CV; Manuale; Nero metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307819,"Fiat 500l 1.3 Multijet",https://www.autounica.com/it/fiat/500l-1-3-multijet-pop-neopaten-sens-start-stop-unipropr_4545.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307819_O_5993fece0aa4a.jpg,"Da Autounica a Brescia","Fiat 500l 1.3 Multijet",Fiat,"11,900 EUR","""105.309 Km; Gennaio 2014; Diesel; 62KW / 84CV; Manuale; Nero pastello; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307829,"Fiat Punto Evo 1.2 5",https://www.autounica.com/it/fiat/punto-evo-1-2-5-porte-s-s-neopatentati-start-stop-99-000-km_4546.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307829_O_5993ff5d767fd.jpg,"Da Autounica a Brescia","Fiat Punto Evo 1.2 5",Fiat,"5,900 EUR","""99.936 Km; Novembre 2010; Benzina; 51KW / 69CV; Manuale; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307821,"Fiat Panda 1.3 Mjt S&s",https://www.autounica.com/it/fiat/panda-1-3-mjt-s-s-4x4-neopatentati-start-stop-86-000-km_4547.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307821_O_5993feee5b809.jpg,"Da Autounica a Brescia","Fiat Panda 1.3 Mjt S&s",Fiat,"11,900 EUR","""86.574 Km; Gennaio 2013; Diesel; 55KW / 75CV; Manuale; Grigio metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307881,"Mercedes-benz B 170 Autom",https://www.autounica.com/it/mercedes-benz/b-170-autom-navi-pelle-nera-cruise-cerchi-17-_4548.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307881_O_599403b55206a.jpg,"Da Autounica a Brescia","Mercedes-benz B 170 Autom",Mercedes-benz,"7,900 EUR","""143.751 Km; Gennaio 2008; Benzina; 85KW / 116CV; Automatico; Grigio metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307884,"Mercedes-benz C 200 Cdi",https://www.autounica.com/it/mercedes-benz/c-200-cdi-blueefficiency-avantgarde-berlina-aut-navi_4549.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307884_O_5994045ba0457.jpg,"Da Autounica a Brescia","Mercedes-benz C 200 Cdi",Mercedes-benz,"19,900 EUR","""79.788 Km; Maggio 2012; Diesel; 100KW / 136CV; Automatico; Grigio metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307834,"Ford Focus 1.5 Tdci",https://www.autounica.com/it/ford/focus-1-5-tdci-start-stop-sw-business-navi-sens-55-000km_4550.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307834_O_5993ffde2e146.jpg,"Da Autounica a Brescia","Ford Focus 1.5 Tdci",Ford,"13,900 EUR","""55.286 Km; Gennaio 2016; Diesel; 88KW / 120CV; Manuale; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307836,"Ford Kuga 2.0 Tdci Navi",https://www.autounica.com/it/ford/kuga-2-0-tdci-navi-pelle-4x4-sens-led-xenon-unipropriet_4551.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307836_O_59940010af256.jpg,"Da Autounica a Brescia","Ford Kuga 2.0 Tdci Navi",Ford,"17,900 EUR","""96.436 Km; Maggio 2014; Diesel; 103KW / 140CV; Manuale; Argento metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307882,"Mercedes-benz B 180 Cdi",https://www.autounica.com/it/mercedes-benz/b-180-cdi-blueefficiency-executive-telecam-64-000-km_4552.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307882_O_599403fe381f4.jpg,"Da Autounica a Brescia","Mercedes-benz B 180 Cdi",Mercedes-benz,"16,900 EUR","""64.255 Km; Febbraio 2013; Diesel; 80KW / 109CV; Manuale; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307886,"Mercedes-benz C 200 Cdi",https://www.autounica.com/it/mercedes-benz/c-200-cdi-s-w-blueefficiency-executive-aut-navi-xenon_4553.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307886_O_5994048053e61.jpg,"Da Autounica a Brescia","Mercedes-benz C 200 Cdi",Mercedes-benz,"15,900 EUR","""143.916 Km; Giugno 2012; Diesel; 100KW / 136CV; Automatico; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307901,"Mini Cooper 1.6 Cooper",https://www.autounica.com/it/mini/cooper-1-6-cooper-cerchi-15-clima-radio-cd_4554.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307901_O_5994058a5cca6.jpg,"Da Autounica a Brescia","Mini Cooper 1.6 Cooper",Mini,"4,900 EUR","""185.852 Km; Dicembre 2006; Benzina; 88KW / 120CV; Manuale; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307907,"Mini Countryman Cooper D",https://www.autounica.com/it/mini/countryman-cooper-d-autom-bi-xenon-cerchi-18-navi-sens_4555.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307907_O_599405eee7fac.jpg,"Da Autounica a Brescia","Mini Countryman Cooper D",Mini,"18,900 EUR","""82.833 Km; Dicembre 2013; Diesel; 82KW / 111CV; Automatico; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307825,"Fiat Punto 1.3 Mjt Ii 5",https://www.autounica.com/it/fiat/punto-1-3-mjt-ii-5-porte-young-neopatentati-cerchi_4556.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307825_O_5993ff1bb741d.jpg,"Da Autounica a Brescia","Fiat Punto 1.3 Mjt Ii 5",Fiat,"7,500 EUR","""100.405 Km; Maggio 2014; Diesel; 55KW / 75CV; Manuale; Grigio scuro metalli; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307848,"Jeep Commander 3.0 Crd",https://www.autounica.com/it/jeep/commander-3-0-crd-dpf-limited-7-posti-aut-4x4-cruise-cerchi_4557.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307848_O_599400bb4560a.jpg,"Da Autounica a Brescia","Jeep Commander 3.0 Crd",Jeep,"11,900 EUR","""172.441 Km; Marzo 2007; Diesel; 160KW / 218CV; Automatico; Grigio scuro metalli; Grigio - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308745,"Toyota Yaris 1.0 5 Porte",https://www.autounica.com/it/toyota/yaris-1-0-5-porte-trend-solo-33-000-km-neopatent-telecam_4558.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308745_O_599444e4a29b0.jpg,"Da Autounica a Brescia","Toyota Yaris 1.0 5 Porte",Toyota,"8,500 EUR","""33.620 Km; Aprile 2013; Benzina; 51KW / 69CV; Manuale; Bianco pastello; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308627,"Smart Fortwo 800 Coupe'",https://www.autounica.com/it/smart/fortwo-800-coupe-pulse-cdi-autom-tetto-neopatentati_4559.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308627_O_59944129e2721.jpg,"Da Autounica a Brescia","Smart Fortwo 800 Coupe'",Smart,"6,500 EUR","""87.835 Km; Agosto 2010; Diesel; 40KW / 54CV; Automatico; Bianco pastello; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308595,"Opel Corsa 1.3 Cdti 5",https://www.autounica.com/it/opel/corsa-1-3-cdti-5-porte-pelle-neopatentati-radio-cd_4560.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308595_O_59943f754d0f0.jpg,"Da Autounica a Brescia","Opel Corsa 1.3 Cdti 5",Opel,"8,500 EUR","""112.243 Km; Luglio 2014; Diesel; 55KW / 75CV; Manuale; Bianco pastello; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308653,"Toyota Corolla Verso 1.6",https://www.autounica.com/it/toyota/corolla-verso-1-6-16v-sol-gpl-cerchi-cruise-104-000-km_4561.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308653_O_59944205eb2f7.jpg,"Da Autounica a Brescia","Toyota Corolla Verso 1.6",Toyota,"6,500 EUR","""104.086 Km; Ottobre 2006; Benzina/GPL; 81KW / 110CV; Manuale; Antracite metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308560,"Nissan Juke 1.6 Visia",https://www.autounica.com/it/nissan/juke-1-6-visia-uniproprietario-solo-44-000-km_4562.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308560_O_59943e6d84e2a.jpg,"Da Autounica a Brescia","Nissan Juke 1.6 Visia",Nissan,"13,500 EUR","""44.035 Km; Maggio 2014; Benzina; 69KW / 94CV; Manuale; Antracite metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308587,"Opel Corsa 1.2 5 Porte ",https://www.autounica.com/it/opel/corsa-1-2-5-porte-neopatentati-solo-62-000-km_4563.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308587_O_59943f39642d7.jpg,"Da Autounica a Brescia","Opel Corsa 1.2 5 Porte ",Opel,"6,500 EUR","""62.680 Km; Giugno 2011; Benzina; 63KW / 86CV; Manuale; Antracite metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308601,"Opel Zafira Tourer 1.6 T",https://www.autounica.com/it/opel/zafira-tourer-1-6-t-ecom-cosmo-7-posti-solo-69-000-km-unipropr_4564.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308601_O_59943fbba88a6.jpg,"Da Autounica a Brescia","Opel Zafira Tourer 1.6 T",Opel,"15,900 EUR","""69.421 Km; Gennaio 2013; Benzina/Metano; 110KW / 150CV; Manuale; Antracite metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308713,"Toyota Yaris 1.0 5 Porte",https://www.autounica.com/it/toyota/yaris-1-0-5-porte-trend-nuova-neopatentati-telecam_4565.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308713_O_599443e0df5b0.jpg,"Da Autounica a Brescia","Toyota Yaris 1.0 5 Porte",Toyota,"13,500 EUR","""22 Km; Febbraio 2017; Benzina; 51KW / 69CV; Manuale; champagne perlato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308662,"Toyota Corolla Verso 2.0",https://www.autounica.com/it/toyota/corolla-verso-2-0-16v-d-4d-sol-cruise-cerchi-16-_4566.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308662_O_59944226e9315.jpg,"Da Autounica a Brescia","Toyota Corolla Verso 2.0",Toyota,"4,500 EUR","""188.885 Km; Giugno 2005; Diesel; 85KW / 116CV; Manuale; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308614,"Smart Fortwo 1000 Mhd",https://www.autounica.com/it/smart/fortwo-1000-mhd-coupe-pulse-aut-tetto-pelle-36-000-km_4567.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308614_O_59944098c8b68.jpg,"Da Autounica a Brescia","Smart Fortwo 1000 Mhd",Smart,"7,900 EUR","""36.027 Km; Ottobre 2013; Benzina; 52KW / 71CV; Automatico; Nero pastello; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308603,"Renault Megane Coupe' 1.4",https://www.autounica.com/it/renault/megane-coupe-1-4-tce-gt-line-gpl-pelle-navi-sens-uniprop_4568.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308603_O_5994403c8e2d1.jpg,"Da Autounica a Brescia","Renault Megane Coupe' 1.4",Renault,"9,900 EUR","""125.771 Km; Maggio 2011; Benzina/GPL; 96KW / 131CV; Manuale; Nero metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308609,"Renault Scenic X-mod 1.5",https://www.autounica.com/it/renault/scenic-x-mod-1-5-dci-dynamique-aut-pelle-navi-cruise_4569.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308609_O_599440658679e.jpg,"Da Autounica a Brescia","Renault Scenic X-mod 1.5",Renault,"10,900 EUR","""111.174 Km; Marzo 2011; Diesel; 81KW / 110CV; Automatico; Nero metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308572,"Nissan Qashqai 1.5 Dci",https://www.autounica.com/it/nissan/qashqai-1-5-dci-tekna-navi-tetto-telecam-sens-cruise-led_4570.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308572_O_59943ec9405e1.jpg,"Da Autounica a Brescia","Nissan Qashqai 1.5 Dci",Nissan,"15,900 EUR","""140.066 Km; Giugno 2014; Diesel; 81KW / 110CV; Manuale; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8308670,"Toyota Fj Cruiser 4.0 Gpl",https://www.autounica.com/it/toyota/fj-cruiser-4-0-gpl-autocarro-4x4-sensori-cruise-103-000-km_4571.htm,https://graphics.gestionaleauto.com/gonline_graphics/8308670_O_5994426e1e5a3.jpg,"Da Autounica a Brescia","Toyota Fj Cruiser 4.0 Gpl",Toyota,"21,900 EUR","""103.389 Km; Marzo 2008; Benzina; 183KW / 249CV; Automatico; Nero pastello; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
